
volumetric flow, 1207, 2024-11-02T12:37:58.710Z, 2024-11-02T12:39:01.533Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:39:01.533Z
outside temperature, 11.9, 2024-11-02T12:37:50.469Z, 2024-11-02T12:39:01.533Z
supply temperature, 27.2, 2024-11-02T12:37:58.498Z, 2024-11-02T12:39:31.543Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:39:31.543Z
volumetric flow, 1195, 2024-11-02T12:39:28.796Z, 2024-11-02T12:39:31.543Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:39:31.543Z
outside temperature, 11.9, 2024-11-02T12:39:16.501Z, 2024-11-02T12:39:31.543Z
supply temperature, 27.2, 2024-11-02T12:37:58.498Z, 2024-11-02T12:40:01.739Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:40:01.739Z
volumetric flow, 1195, 2024-11-02T12:39:28.796Z, 2024-11-02T12:40:01.739Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:40:01.739Z
outside temperature, 11.9, 2024-11-02T12:39:16.501Z, 2024-11-02T12:40:01.739Z
supply temperature, 27.2, 2024-11-02T12:37:58.498Z, 2024-11-02T12:40:31.745Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:40:31.745Z
volumetric flow, 1195, 2024-11-02T12:39:28.796Z, 2024-11-02T12:40:31.745Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:40:31.745Z
outside temperature, 11.9, 2024-11-02T12:39:16.501Z, 2024-11-02T12:40:31.745Z
supply temperature, 27.2, 2024-11-02T12:40:37.172Z, 2024-11-02T12:41:01.753Z
return temperature, 23.9, 2024-11-02T12:40:08.788Z, 2024-11-02T12:41:01.753Z
volumetric flow, 1202, 2024-11-02T12:41:01.439Z, 2024-11-02T12:41:01.753Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:41:01.753Z
outside temperature, 11.9, 2024-11-02T12:40:33.915Z, 2024-11-02T12:41:01.753Z
supply temperature, 27.2, 2024-11-02T12:40:37.172Z, 2024-11-02T12:41:32.010Z
return temperature, 23.9, 2024-11-02T12:40:08.788Z, 2024-11-02T12:41:32.010Z
volumetric flow, 1202, 2024-11-02T12:41:01.439Z, 2024-11-02T12:41:32.010Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:41:32.010Z
outside temperature, 11.9, 2024-11-02T12:40:33.915Z, 2024-11-02T12:41:32.010Z
supply temperature, 27.2, 2024-11-02T12:40:37.172Z, 2024-11-02T12:42:02.016Z
return temperature, 23.9, 2024-11-02T12:40:08.788Z, 2024-11-02T12:42:02.016Z
volumetric flow, 1202, 2024-11-02T12:41:01.439Z, 2024-11-02T12:42:02.016Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:42:02.016Z
outside temperature, 11.9, 2024-11-02T12:40:33.915Z, 2024-11-02T12:42:02.016Z
supply temperature, 27.2, 2024-11-02T12:40:37.172Z, 2024-11-02T12:42:32.023Z
return temperature, 23.9, 2024-11-02T12:40:08.788Z, 2024-11-02T12:42:32.023Z
volumetric flow, 1200, 2024-11-02T12:42:30.745Z, 2024-11-02T12:42:32.023Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:42:32.023Z
outside temperature, 11.8, 2024-11-02T12:42:30.745Z, 2024-11-02T12:42:32.023Z
supply temperature, 27.2, 2024-11-02T12:40:37.172Z, 2024-11-02T12:43:02.172Z
return temperature, 23.9, 2024-11-02T12:40:08.788Z, 2024-11-02T12:43:02.172Z
volumetric flow, 1200, 2024-11-02T12:42:30.745Z, 2024-11-02T12:43:02.172Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:43:02.172Z
outside temperature, 11.8, 2024-11-02T12:42:30.745Z, 2024-11-02T12:43:02.172Z
supply temperature, 27.2, 2024-11-02T12:40:37.172Z, 2024-11-02T12:43:32.180Z
return temperature, 23.9, 2024-11-02T12:40:08.788Z, 2024-11-02T12:43:32.180Z
volumetric flow, 1200, 2024-11-02T12:42:30.745Z, 2024-11-02T12:43:32.180Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:43:32.180Z
outside temperature, 11.8, 2024-11-02T12:42:30.745Z, 2024-11-02T12:43:32.180Z
supply temperature, 27.2, 2024-11-02T12:43:07.362Z, 2024-11-02T12:44:02.183Z
return temperature, 23.9, 2024-11-02T12:43:19.361Z, 2024-11-02T12:44:02.183Z
volumetric flow, 1200, 2024-11-02T12:44:00.989Z, 2024-11-02T12:44:02.183Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:44:02.183Z
outside temperature, 11.9, 2024-11-02T12:44:00.989Z, 2024-11-02T12:44:02.183Z
supply temperature, 27.2, 2024-11-02T12:43:07.362Z, 2024-11-02T12:44:32.587Z
return temperature, 23.9, 2024-11-02T12:43:19.361Z, 2024-11-02T12:44:32.587Z
volumetric flow, 1200, 2024-11-02T12:44:00.989Z, 2024-11-02T12:44:32.587Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:44:32.587Z
outside temperature, 11.9, 2024-11-02T12:44:00.989Z, 2024-11-02T12:44:32.587Z
supply temperature, 27.2, 2024-11-02T12:43:07.362Z, 2024-11-02T12:45:02.597Z
return temperature, 23.9, 2024-11-02T12:43:19.361Z, 2024-11-02T12:45:02.597Z
volumetric flow, 1200, 2024-11-02T12:44:00.989Z, 2024-11-02T12:45:02.597Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:45:02.597Z
outside temperature, 11.9, 2024-11-02T12:44:00.989Z, 2024-11-02T12:45:02.597Z
supply temperature, 27.2, 2024-11-02T12:43:07.362Z, 2024-11-02T12:45:32.607Z
return temperature, 24, 2024-11-02T12:45:30.360Z, 2024-11-02T12:45:32.607Z
volumetric flow, 1196, 2024-11-02T12:45:30.360Z, 2024-11-02T12:45:32.607Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:45:32.607Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:45:32.607Z
supply temperature, 27.2, 2024-11-02T12:43:07.362Z, 2024-11-02T12:46:02.782Z
return temperature, 24, 2024-11-02T12:45:30.360Z, 2024-11-02T12:46:02.782Z
volumetric flow, 1196, 2024-11-02T12:45:30.360Z, 2024-11-02T12:46:02.782Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:46:02.782Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:46:02.782Z
supply temperature, 27.2, 2024-11-02T12:43:07.362Z, 2024-11-02T12:46:32.792Z
return temperature, 24, 2024-11-02T12:45:30.360Z, 2024-11-02T12:46:32.792Z
volumetric flow, 1196, 2024-11-02T12:45:30.360Z, 2024-11-02T12:46:32.792Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:46:32.792Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:46:32.792Z
supply temperature, 27.2, 2024-11-02T12:45:46.415Z, 2024-11-02T12:47:02.802Z
return temperature, 24, 2024-11-02T12:46:55.540Z, 2024-11-02T12:47:02.802Z
volumetric flow, 1202, 2024-11-02T12:46:59.481Z, 2024-11-02T12:47:02.802Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:47:02.802Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:47:02.802Z
supply temperature, 27.2, 2024-11-02T12:45:46.415Z, 2024-11-02T12:47:33.074Z
return temperature, 24, 2024-11-02T12:46:55.540Z, 2024-11-02T12:47:33.074Z
volumetric flow, 1202, 2024-11-02T12:46:59.481Z, 2024-11-02T12:47:33.074Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:47:33.074Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:47:33.074Z
supply temperature, 27.2, 2024-11-02T12:45:46.415Z, 2024-11-02T12:48:03.084Z
return temperature, 24, 2024-11-02T12:46:55.540Z, 2024-11-02T12:48:03.084Z
volumetric flow, 1202, 2024-11-02T12:46:59.481Z, 2024-11-02T12:48:03.084Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:48:03.084Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:48:03.084Z
supply temperature, 27.3, 2024-11-02T12:48:16.678Z, 2024-11-02T12:48:33.092Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:48:33.092Z
volumetric flow, 1200, 2024-11-02T12:48:32.842Z, 2024-11-02T12:48:33.092Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:48:33.092Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:48:33.092Z
supply temperature, 27.3, 2024-11-02T12:48:16.678Z, 2024-11-02T12:49:03.312Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:49:03.312Z
volumetric flow, 1200, 2024-11-02T12:48:32.842Z, 2024-11-02T12:49:03.312Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:49:03.312Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:49:03.312Z
supply temperature, 27.3, 2024-11-02T12:48:16.678Z, 2024-11-02T12:49:33.322Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:49:33.322Z
volumetric flow, 1200, 2024-11-02T12:48:32.842Z, 2024-11-02T12:49:33.322Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:49:33.322Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:49:33.322Z
supply temperature, 27.2, 2024-11-02T12:50:02.208Z, 2024-11-02T12:50:03.327Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:50:03.327Z
volumetric flow, 1205, 2024-11-02T12:50:02.208Z, 2024-11-02T12:50:03.327Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:50:03.327Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:50:03.327Z
supply temperature, 27.2, 2024-11-02T12:50:02.208Z, 2024-11-02T12:50:33.676Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:50:33.676Z
volumetric flow, 1205, 2024-11-02T12:50:02.208Z, 2024-11-02T12:50:33.676Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:50:33.676Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:50:33.676Z
supply temperature, 27.2, 2024-11-02T12:50:02.208Z, 2024-11-02T12:51:03.686Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:51:03.686Z
volumetric flow, 1205, 2024-11-02T12:50:02.208Z, 2024-11-02T12:51:03.686Z
power consumption, 2.8, 2024-11-02T12:40:25.020Z, 2024-11-02T12:51:03.686Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:51:03.686Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:51:33.693Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:51:33.693Z
volumetric flow, 1202, 2024-11-02T12:51:31.506Z, 2024-11-02T12:51:33.693Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:51:33.693Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:51:33.693Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:52:03.868Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:52:03.868Z
volumetric flow, 1202, 2024-11-02T12:51:31.506Z, 2024-11-02T12:52:03.868Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:52:03.868Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:52:03.868Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:52:33.869Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:52:33.869Z
volumetric flow, 1202, 2024-11-02T12:51:31.506Z, 2024-11-02T12:52:33.869Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:52:33.869Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:52:33.869Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:53:03.879Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:53:03.879Z
volumetric flow, 1198, 2024-11-02T12:52:59.908Z, 2024-11-02T12:53:03.879Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:53:03.879Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:53:03.879Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:53:34.047Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:53:34.047Z
volumetric flow, 1198, 2024-11-02T12:52:59.908Z, 2024-11-02T12:53:34.047Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:53:34.047Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:53:34.047Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:54:04.057Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:54:04.057Z
volumetric flow, 1198, 2024-11-02T12:52:59.908Z, 2024-11-02T12:54:04.057Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:54:04.057Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:54:04.057Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:54:34.063Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:54:34.063Z
volumetric flow, 1199, 2024-11-02T12:54:33.944Z, 2024-11-02T12:54:34.063Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:54:34.063Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:54:34.063Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:55:04.232Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:55:04.232Z
volumetric flow, 1199, 2024-11-02T12:54:33.944Z, 2024-11-02T12:55:04.232Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:55:04.232Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:55:04.232Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:55:34.241Z
return temperature, 24, 2024-11-02T12:48:29.757Z, 2024-11-02T12:55:34.241Z
volumetric flow, 1199, 2024-11-02T12:54:33.944Z, 2024-11-02T12:55:34.241Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:55:34.241Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:55:34.241Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:56:04.252Z
return temperature, 24, 2024-11-02T12:55:26.785Z, 2024-11-02T12:56:04.252Z
volumetric flow, 1193, 2024-11-02T12:56:02.320Z, 2024-11-02T12:56:04.252Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:56:04.252Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:56:04.252Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:56:34.413Z
return temperature, 24, 2024-11-02T12:55:26.785Z, 2024-11-02T12:56:34.413Z
volumetric flow, 1193, 2024-11-02T12:56:02.320Z, 2024-11-02T12:56:34.413Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:56:34.413Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:56:34.413Z
supply temperature, 27.3, 2024-11-02T12:50:42.634Z, 2024-11-02T12:57:04.416Z
return temperature, 24, 2024-11-02T12:55:26.785Z, 2024-11-02T12:57:04.416Z
volumetric flow, 1193, 2024-11-02T12:56:02.320Z, 2024-11-02T12:57:04.416Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:57:04.416Z
outside temperature, 11.8, 2024-11-02T12:44:04.141Z, 2024-11-02T12:57:04.416Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T12:57:34.425Z
return temperature, 24, 2024-11-02T12:57:32.585Z, 2024-11-02T12:57:34.425Z
volumetric flow, 1204, 2024-11-02T12:57:32.585Z, 2024-11-02T12:57:34.425Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:57:34.425Z
outside temperature, 11.9, 2024-11-02T12:57:32.585Z, 2024-11-02T12:57:34.425Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T12:58:04.604Z
return temperature, 24, 2024-11-02T12:57:32.585Z, 2024-11-02T12:58:04.604Z
volumetric flow, 1204, 2024-11-02T12:57:32.585Z, 2024-11-02T12:58:04.604Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:58:04.604Z
outside temperature, 11.9, 2024-11-02T12:57:32.585Z, 2024-11-02T12:58:04.604Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T12:58:34.612Z
return temperature, 24, 2024-11-02T12:57:32.585Z, 2024-11-02T12:58:34.612Z
volumetric flow, 1204, 2024-11-02T12:57:32.585Z, 2024-11-02T12:58:34.612Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:58:34.612Z
outside temperature, 11.9, 2024-11-02T12:57:32.585Z, 2024-11-02T12:58:34.612Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T12:59:04.621Z
return temperature, 24, 2024-11-02T12:59:01.654Z, 2024-11-02T12:59:04.621Z
volumetric flow, 1202, 2024-11-02T12:59:01.654Z, 2024-11-02T12:59:04.621Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:59:04.621Z
outside temperature, 11.9, 2024-11-02T12:58:53.547Z, 2024-11-02T12:59:04.621Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T12:59:34.953Z
return temperature, 24, 2024-11-02T12:59:01.654Z, 2024-11-02T12:59:34.953Z
volumetric flow, 1202, 2024-11-02T12:59:01.654Z, 2024-11-02T12:59:34.953Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T12:59:34.953Z
outside temperature, 11.9, 2024-11-02T12:58:53.547Z, 2024-11-02T12:59:34.953Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T13:00:04.962Z
return temperature, 24, 2024-11-02T12:59:01.654Z, 2024-11-02T13:00:04.962Z
volumetric flow, 1202, 2024-11-02T12:59:01.654Z, 2024-11-02T13:00:04.962Z
power consumption, 2.9, 2024-11-02T12:50:25.522Z, 2024-11-02T13:00:04.962Z
outside temperature, 11.9, 2024-11-02T12:58:53.547Z, 2024-11-02T13:00:04.962Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T13:00:34.971Z
return temperature, 24.1, 2024-11-02T13:00:35.071Z, 2024-11-02T13:00:34.971Z
volumetric flow, 1205, 2024-11-02T13:00:35.071Z, 2024-11-02T13:00:34.971Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:00:34.971Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:00:34.971Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T13:01:05.478Z
return temperature, 24.1, 2024-11-02T13:00:35.071Z, 2024-11-02T13:01:05.478Z
volumetric flow, 1205, 2024-11-02T13:00:35.071Z, 2024-11-02T13:01:05.478Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:01:05.478Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:01:05.478Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T13:01:35.487Z
return temperature, 24.1, 2024-11-02T13:00:35.071Z, 2024-11-02T13:01:35.487Z
volumetric flow, 1205, 2024-11-02T13:00:35.071Z, 2024-11-02T13:01:35.487Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:01:35.487Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:01:35.487Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T13:02:05.495Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:02:05.495Z
volumetric flow, 1198, 2024-11-02T13:02:04.367Z, 2024-11-02T13:02:05.495Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:02:05.495Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:02:05.495Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T13:02:35.751Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:02:35.751Z
volumetric flow, 1198, 2024-11-02T13:02:04.367Z, 2024-11-02T13:02:35.751Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:02:35.751Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:02:35.751Z
supply temperature, 27.3, 2024-11-02T12:57:23.511Z, 2024-11-02T13:03:05.761Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:03:05.761Z
volumetric flow, 1198, 2024-11-02T13:02:04.367Z, 2024-11-02T13:03:05.761Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:03:05.761Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:03:05.761Z
supply temperature, 27.4, 2024-11-02T13:03:29.604Z, 2024-11-02T13:03:35.768Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:03:35.768Z
volumetric flow, 1209, 2024-11-02T13:03:32.812Z, 2024-11-02T13:03:35.768Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:03:35.768Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:03:35.768Z
supply temperature, 27.4, 2024-11-02T13:03:29.604Z, 2024-11-02T13:04:05.936Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:04:05.936Z
volumetric flow, 1209, 2024-11-02T13:03:32.812Z, 2024-11-02T13:04:05.936Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:04:05.936Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:04:05.936Z
supply temperature, 27.4, 2024-11-02T13:03:29.604Z, 2024-11-02T13:04:35.946Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:04:35.946Z
volumetric flow, 1209, 2024-11-02T13:03:32.812Z, 2024-11-02T13:04:35.946Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:04:35.946Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:04:35.946Z
supply temperature, 27.4, 2024-11-02T13:04:14.301Z, 2024-11-02T13:05:05.957Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:05:05.957Z
volumetric flow, 1198, 2024-11-02T13:05:06.170Z, 2024-11-02T13:05:05.957Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:05:05.957Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:05:05.957Z
supply temperature, 27.4, 2024-11-02T13:04:14.301Z, 2024-11-02T13:05:36.204Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:05:36.204Z
volumetric flow, 1198, 2024-11-02T13:05:06.170Z, 2024-11-02T13:05:36.204Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:05:36.204Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:05:36.204Z
supply temperature, 27.4, 2024-11-02T13:04:14.301Z, 2024-11-02T13:06:06.213Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:06:06.213Z
volumetric flow, 1198, 2024-11-02T13:05:06.170Z, 2024-11-02T13:06:06.213Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:06:06.213Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:06:06.213Z
supply temperature, 27.4, 2024-11-02T13:06:10.111Z, 2024-11-02T13:06:36.222Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:06:36.222Z
volumetric flow, 1218, 2024-11-02T13:06:35.321Z, 2024-11-02T13:06:36.222Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:06:36.222Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:06:36.222Z
supply temperature, 27.4, 2024-11-02T13:06:10.111Z, 2024-11-02T13:07:06.405Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:07:06.405Z
volumetric flow, 1218, 2024-11-02T13:06:35.321Z, 2024-11-02T13:07:06.405Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:07:06.405Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:07:06.405Z
supply temperature, 27.4, 2024-11-02T13:06:10.111Z, 2024-11-02T13:07:36.409Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:07:36.409Z
volumetric flow, 1218, 2024-11-02T13:06:35.321Z, 2024-11-02T13:07:36.409Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:07:36.409Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:07:36.409Z
supply temperature, 27.4, 2024-11-02T13:07:33.061Z, 2024-11-02T13:08:06.414Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:08:06.414Z
volumetric flow, 1204, 2024-11-02T13:08:05.615Z, 2024-11-02T13:08:06.414Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:08:06.414Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:08:06.414Z
supply temperature, 27.4, 2024-11-02T13:07:33.061Z, 2024-11-02T13:08:36.756Z
return temperature, 24.1, 2024-11-02T13:02:00.352Z, 2024-11-02T13:08:36.756Z
volumetric flow, 1204, 2024-11-02T13:08:05.615Z, 2024-11-02T13:08:36.756Z
power consumption, 3, 2024-11-02T13:00:26.116Z, 2024-11-02T13:08:36.756Z
outside temperature, 11.8, 2024-11-02T12:59:38.139Z, 2024-11-02T13:08:36.756Z
